+++ BI Server - begin +++
Name, Description
SBA,BI Reporting Server
+++ BI Server - end +++

+++ BI Report - begin +++
Name,Server,Folder,Description
RACE_PROD,SBA,SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD,RACE_PROD[A56RQPC2.AY0001BS]
+++ BI Report - end +++

+++ BI Query - begin +++
Name,Report,Description
DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT_GENERAL
+++ BI Query - end +++

+++ BI Collection - begin +++
Name,Model,Description
_016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory Library>,_016_RAC_FACT_GENERAL
+++ BI Collection - end +++

+++ BI Model - begin +++
Name,Report,Description
t016lasr,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,_016_RAC_FACT_GENERAL
+++ BI Model - end +++

+++ BI Query Member - begin +++
GG_ANNO, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"doy(mdy(12,31,year(${<D::_016_RAC_FACT_GENERAL.DT_PERIODO_RIFERIMENTO>,binned})))","Source: T016LASR._016_RAC_FACT_GENERAL"
RWA AVG, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"div(${<D::_016_RAC_FACT_GENERAL.NUM_RWA_YTD>,raw},${<D::_016_RAC_FACT_GENERAL.GG_INIZIO_ANNO>,raw})","Source: T016LASR._016_RAC_FACT_GENERAL"
Cliente, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"concatenate(concatenate(${<D::_016_RAC_FACT_GENERAL.NDG>,binned},' - '),${<D::_016_RAC_FACT_GENERAL.DESCRIZIONE_CLIENTE>,binned})","Source: T016LASR._016_RAC_FACT_GENERAL"
EAD EOP, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"div(${<D::_016_RAC_FACT_GENERAL.EAD_REG>,raw},1000.0)","Source: T016LASR._016_RAC_FACT_GENERAL"
Flag Dicembre AP, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"cond(and(eq(month(${<D::_016_RAC_FACT_GENERAL.DT_PERIODO_RIFERIMENTO>,binned}),12.0),eq(${<D::_016_RAC_FACT_GENERAL.FLAG_MESE_CORRENTE>,raw},0.0)),1.0,0.0)","Source: T016LASR._016_RAC_FACT_GENERAL"
IM_MOL_TOT_YTD_GRAPH, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"cond(ne(${<C::_016_RAC_FACT_GENERAL.FLAG DICEMBRE AP::<L:: <D::_016_RAC_FACT_GENERAL.DT_PERIODO_RIFERIMENTO>>>,raw},1.0),${<D::_016_RAC_FACT_GENERAL.IM_MOL_TOT_YTD>,raw},0.0)","Source: T016LASR._016_RAC_FACT_GENERAL"
IM_EL_REG_YTD_GRAPH, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"cond(ne(${<C::_016_RAC_FACT_GENERAL.FLAG DICEMBRE AP::<L:: <D::_016_RAC_FACT_GENERAL.DT_PERIODO_RIFERIMENTO>>>,raw},1.0),${<D::_016_RAC_FACT_GENERAL.IM_EL_REG_YTD>,raw},0.0)","Source: T016LASR._016_RAC_FACT_GENERAL"
NUM_RWA_YTD_GRAPH, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"cond(ne(${<C::_016_RAC_FACT_GENERAL.FLAG DICEMBRE AP::<L:: <D::_016_RAC_FACT_GENERAL.DT_PERIODO_RIFERIMENTO>>>,raw},1.0),${<D::_016_RAC_FACT_GENERAL.NUM_RWA_YTD>,raw},0.0)","Source: T016LASR._016_RAC_FACT_GENERAL"
EAD EOP OTP (k/€), DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"div(${<D::_016_RAC_FACT_GENERAL.EAD_REG>,raw},1000.0)","Source: T016LASR._016_RAC_FACT_GENERAL"
NDG Gruppo, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"concatenate(concatenate(${<D::_016_RAC_FACT_GENERAL.NDG_Gruppo>,binned},' - '),${<D::_016_RAC_FACT_GENERAL.DESCRIZIONE_GRUPPO>,binned})","Source: T016LASR._016_RAC_FACT_GENERAL"
PC_L2 / STRU_L3-L6 / CO_CUS, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"level @-> ${<D::_016_RAC_FACT_GENERAL.STRUTTURA_L2>} @-> ${<D::_016_RAC_FACT_GENERAL.STRUTTURA_L3>} @-> ${<D::_016_RAC_FACT_GENERAL.STRUTTURA_L4>} @-> ${<D::_016_RAC_FACT_GENERAL.STRUTTURA_L5>} @-> ${<D::_016_RAC_FACT_GENERAL.STRUTTURA_L6>} @-> ${bi1169}","Source: T016LASR._016_RAC_FACT_GENERAL"
Network / PC_L2 / STRU_L4/STRU_L5, DATASOURCE__016_RAC_FACT_GENERAL,RACE_PROD<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Report/RACE/RACE_PROD>,"level @-> ${<D::_016_RAC_FACT_GENERAL.FLAG_NETWORK>} @-> ${<D::_016_RAC_FACT_GENERAL.DE_PROFIT_CENTRE_L2>} @-> ${<D::_016_RAC_FACT_GENERAL.STRUTTURA_L4>} @-> ${<D::_016_RAC_FACT_GENERAL.STRUTTURA_L5>}","Source: T016LASR._016_RAC_FACT_GENERAL"
+++ BI Query Member - end +++

+++ BI Collection Member - begin +++
Name,Collection,Model,Description,Data Type,Expression
DT_PERIODO_RIFERIMENTO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,Data di riferimento,DATE9,DT_PERIODO_RIFERIMENTO
CO_CUS, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_CUS
DESCRIZIONE_CLIENTE, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DESCRIZIONE_CLIENTE
GRUPPO_RISCHIO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,GRUPPO_RISCHIO
DESCRIZIONE_GRUPPO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DESCRIZIONE_GRUPPO
CO_STRUTTURA_L1, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA_L1
STRUTTURA_L0, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L0
STRUTTURA_L1, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L1
STRUTTURA_L2, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L2
STRUTTURA_L3, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L3
STRUTTURA_L4, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L4
STRUTTURA_L5, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L5
STRUTTURA_L6, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L6
STRUTTURA_L7, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L7
STRUTTURA_L8, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L8
STRUTTURA_L9, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA_L9
STRUTTURA, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,STRUTTURA
DL_STRUTTURA_L4, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,Area Comm./Ag. Private/Centro,,DL_STRUTTURA_L4
CO_BUSINESS_LINE_LEV1, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_BUSINESS_LINE_LEV1
DL_BUSINESS_LINE_LEV1, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DL_BUSINESS_LINE_LEV1
CO_BUSINESS_LINE_LEV2, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_BUSINESS_LINE_LEV2
DL_BUSINESS_LINE_LEV2, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DL_BUSINESS_LINE_LEV2
CO_BUSINESS_LINE_LEV3, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_BUSINESS_LINE_LEV3
DL_BUSINESS_LINE_LEV3, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DL_BUSINESS_LINE_LEV3
DL_BUSINESS_LINE_LEV4, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DL_BUSINESS_LINE_LEV4
DL_BUSINESS_LINE_LEV5, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DL_BUSINESS_LINE_LEV5
CO_BUSINESS_LINE, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_BUSINESS_LINE
DL_BUSINESS_LINE, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DL_BUSINESS_LINE
DE_PROFIT_CENTRE_L0, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DE_PROFIT_CENTRE_L0
DE_PROFIT_CENTRE_L1, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,Profit Center,,DE_PROFIT_CENTRE_L1
DE_PROFIT_CENTRE_L2, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,Region / Dir. Network,,DE_PROFIT_CENTRE_L2
DE_PROFIT_CENTRE, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DE_PROFIT_CENTRE
FLAG_PUBLIC_SECTOR, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,FLAG_PUBLIC_SECTOR
FLAG_SMALL_BUSINESS, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,FLAG_SMALL_BUSINESS
DE_FLAG_ALFA, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DE_FLAG_ALFA
FLAG_NETWORK, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,Network,,FLAG_NETWORK
FLAG_MESE_CORRENTE, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,FLAG_MESE_CORRENTE
GG_INIZIO_ANNO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,GG_INIZIO_ANNO
GG_INIZIO_MESE, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,GG_INIZIO_MESE
IM_MOL_TOT, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_MOL_TOT
IM_EQ_REB, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_EQ_REB
IM_CT2, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_CT2
IM_EL_REG, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_EL_REG
IM_SEVA, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_SEVA
NUM_RWA, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,NUM_RWA
EAD_REG, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,EAD REG,COMMA12,EAD_REG
IM_ABS_CAP_T1, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_ABS_CAP_T1
IM_MOL_TOT_YTD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,COMMA12,IM_MOL_TOT_YTD
IM_EQ_REB_YTD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_EQ_REB_YTD
IM_CT2_YTD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_CT2_YTD
IM_EL_REG_YTD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_EL_REG_YTD
IM_SEVA_YTD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_SEVA_YTD
NUM_RWA_YTD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,NUM_RWA_YTD
IM_ABS_CAP_T1_YTD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,IM_ABS_CAP_T1_YTD
DT_PERIODO_RIFERIMENTO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,Mese,MMYY8,DT_PERIODO_RIFERIMENTO
CO_STRUTTURA_L4, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA_L4
DT_AGGIORNAMENTO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,DATE9,DT_AGGIORNAMENTO
TIPO_DATO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,TIPO_DATO
NDG, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,NDG
CO_STRUTTURA_L3, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA_L3
CO_STRUTTURA, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA
FLAG_SHADOW, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,FLAG_SHADOW
CO_STRUTTURA_L5, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_STRUTTURA_L5
DL_STRUTTURA_L5, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,Area Comm./Ag.Private,,DL_STRUTTURA_L5
NDG_Gruppo, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,NDG_Gruppo
DL_CANALE, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,DL_CANALE
CANALE, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CANALE
CO_RUOLO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,CO_RUOLO
MACRO_TP_PROD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,MACRO_TP_PROD
PD_MEDIA, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,PD_MEDIA
PD_MEDIA_YTD, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,,,PD_MEDIA_YTD
CO_STRUTTURA_L2, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,CO_STRUTTURA_L2,,substring(${<D::_016_RAC_FACT_GENERAL.STRUTTURA_L2>,binned},1.0,5.0)
Vista Corporate, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,Vista Corporate,,cond(beginswith(${<D::_016_RAC_FACT_GENERAL.CO_CUS>,binned},'999999'),'Altro',cond(and(in(${<D::_016_RAC_FACT_GENERAL.CO_BUSINESS_LINE>,binned},'5SPC','5CAL','5CMC'),in(${<C::_016_RAC_FACT_GENERAL.CO_STRUTTURA_L2::<L:: <D::_016_RAC_FACT_GENERAL.STRUTTURA_L2>>>,binned},'45137')),'Corporate',cond(and(in(${<D::_016_RAC_FACT_GENERAL.CO_BUSINESS_LINE>,binned},'5CPA','5CPS','5SPU'),in(${<C::_016_RAC_FACT_GENERAL.CO_STRUTTURA_L2::<L:: <D::_016_RAC_FACT_GENERAL.STRUTTURA_L2>>>,binned},'45137')),'Public Sector',cond(and(in(${<D::_016_RAC_FACT_GENERAL.CO_BUSINESS_LINE>,binned},'5REN'),in(${<C::_016_RAC_FACT_GENERAL.CO_STRUTTURA_L2::<L:: <D::_016_RAC_FACT_GENERAL.STRUTTURA_L2>>>,binned},'45137')),'Real Estate Core',cond(and(in(${<D::_016_RAC_FACT_GENERAL.CO_BUSINESS_LINE>,binned},'5SRO','5SRE','5SRC'),in(${<C::_016_RAC_FACT_GENERAL.CO_STRUTTURA_L2::<L:: <D::_016_RAC_FACT_GENERAL.STRUTTURA_L2>>>,binned},'45137')),'Real Estate Non Core',cond(and(in(${<D::_016_RAC_FACT_GENERAL.CO_BUSINESS_LINE>,binned},'5SCO','5SSB','5SCC','5SCB'),in(${<C::_016_RAC_FACT_GENERAL.CO_STRUTTURA_L2::<L:: <D::_016_RAC_FACT_GENERAL.STRUTTURA_L2>>>,binned},'45137')),'Special Network','Altro'))))))
GG_ANNO, _016_RAC_FACT_GENERAL,t016lasr<SBA/SBA/Business Governance Application Environment/Team_SAS_VA_016/Data/Memory/Team_SAS_VA_016 - Memory LibraryTeam_SAS_VA_016 - Memory Library>,GG_ANNO,COMMA12.2,doy(mdy(12,31,year(${<D::_016_RAC_FACT_GENERAL.DT_PERIODO_RIFERIMENTO>,binned})))
